Generation,Stage,Prey_Fitness,Predator_Fitness,Avg_Prey_Energy,Prey_Starved,Prey_Eaten,Avg_Food_Collected,Avg_Predator_Energy,Pred_Starved
135,2,1474.0332826711287,129.862452737002,44.94266666666301,4.5,3.966666666666667,205.46666666666664,157.99999999999318,0.0
136,2,1446.2876668929073,139.32158754689777,49.85966666666315,4.5,4.6,279.8666666666667,158.79399999999603,0.5
137,2,1736.5060131587354,109.87167276617008,68.27599999999636,3.5,3.566666666666667,367.93333333333334,132.7239999999947,0.5
138,2,1676.2987558424772,144.08986554975448,82.86133333332938,1.5,4.466666666666667,350.2,170.84899999999516,0.0
139,2,1614.7805448295226,135.52543479418233,69.77499999999652,3.0,4.2,324.3666666666667,161.0429999999958,0.0
140,2,1740.846552176497,119.01179709764129,77.13499999999732,3.0,3.8,390.1,136.07299999999418,0.0
141,2,1633.616432826892,84.79972206051272,48.562999999997345,7.0,2.8666666666666667,331.56666666666666,89.63799999999362,0.0
142,2,1730.5215682040882,102.89408649994236,59.14266666666381,4.0,3.4000000000000004,371.0,121.5309999999941,0.5
143,2,1740.3580625282302,121.2377107152329,79.62133333333088,3.5,3.7666666666666666,408.9666666666667,144.6689999999941,0.0
144,2,1761.0065540538608,97.46894054506453,68.4646666666636,3.0,3.2333333333333334,330.4666666666667,115.99799999999345,0.5
145,2,1555.467067646939,128.6200201094301,53.32533333332995,3.5,4.0,247.4666666666667,153.68899999999445,0.0
146,2,1316.309876433081,160.49279918569206,50.888666666663255,5.0,5.0,240.06666666666666,189.33799999999505,0.0
147,2,1565.9901381397574,128.0349728009807,65.62133333332932,4.0,4.0,298.9,152.28899999999453,0.0
148,2,1663.150791572977,167.28022166437026,75.80733333332981,1.5,5.133333333333333,450.0333333333333,201.97499999999584,0.0
149,2,1600.0110965178894,103.16455817623951,61.472666666662754,4.0,3.4,248.03333333333333,123.9999999999933,0.5
150,2,1652.4164968599396,153.8939011653957,87.84599999999656,1.5,4.733333333333333,362.0,185.63899999999626,0.0
151,2,1937.8870039491624,92.14327686312065,77.11033333333049,2.5,3.1333333333333337,462.5,106.3659999999945,0.5
152,2,1645.0853031666518,88.31066261376547,49.38899999999652,3.5,3.1,221.23333333333335,95.84299999999382,0.5
153,2,1825.6395342524293,66.96980090090582,64.40833333333073,5.0,2.4333333333333336,332.2,71.99399999999363,0.5
154,2,1843.9581798047907,99.83827376805621,70.54666666666391,3.5,3.2333333333333334,438.5,112.57399999999376,0.0
155,2,1614.5774543240939,127.87196348861872,65.07799999999682,4.0,3.966666666666667,327.0,152.40199999999467,0.0
156,2,1973.2596980696549,84.40669204267566,80.13099999999716,3.0,2.9,470.53333333333336,95.99799999999351,0.5
157,2,1706.0254860235093,138.12701449522072,65.6556666666636,2.0,4.333333333333334,399.93333333333334,160.74699999999498,0.0
158,2,1625.430397368037,81.86126636580312,50.878333333330765,6.5,2.833333333333333,282.1333333333333,91.99799999999354,0.5
159,2,1719.407561194952,71.95145947164261,62.04633333333094,6.5,2.6,337.1,75.7459999999939,0.5
160,2,1723.2888178014507,62.3594854123729,54.68999999999744,6.0,2.4333333333333336,308.06666666666666,67.99799999999385,1.0
161,2,1865.9266124434273,69.30687193611921,69.90233333333094,4.0,2.5,365.2,73.9959999999937,0.5
162,2,1662.112418679677,75.80898223218328,56.885999999997836,6.5,2.7333333333333334,295.0333333333333,89.99399999999366,1.0
163,2,1697.2951780292194,76.76470116821292,53.45466666666348,4.0,2.7333333333333334,245.3,92.70599999999455,1.0
164,2,1860.4859444659066,130.9779117324717,78.85966666666422,2.5,4.0,495.6,159.19099999999383,0.0
165,2,1811.9254004401582,87.56469081694291,66.3623333333307,3.5,2.966666666666667,352.4,99.99799999999344,0.5
166,2,1714.7419751917987,116.95872881612618,67.660999999997,4.0,3.7,392.73333333333335,143.99799999999343,0.5
167,2,1729.0431916802784,95.54311055519355,55.06266666666396,5.0,3.1666666666666665,352.6,111.99799999999354,0.5
168,2,1631.9895101249,119.57999011144015,56.70066666666325,3.5,3.7,290.9666666666667,141.99999999999318,0.0
169,2,1742.9809663054612,102.23114486409919,68.08766666666321,3.5,3.3,343.9,113.82099999999392,0.0
170,2,1545.161163028198,86.42653908041856,42.432999999997016,7.0,2.8666666666666667,219.76666666666665,91.99999999999334,0.0
